settlementDate,settlementPeriod,acceptedprice
2023-02-07,22,93.33333333333333
2023-02-07,23,70.0
2023-02-07,30,54.5875
2023-02-07,42,44.12166666666667
2023-02-07,43,43.416666666666664
2023-02-08,2,46.62
2023-02-08,3,43.31
2023-02-08,10,77.59333333333333
2023-02-08,42,117.66499999999999
2023-02-09,13,90.0
2023-02-09,14,90.0
2023-02-09,16,107.75999999999999
2023-02-09,17,116.36
2023-02-09,18,119.59
2023-02-09,19,119.41
2023-02-09,23,80.76833333333333
2023-02-09,24,83.35000000000001
2023-02-09,28,49.41625
2023-02-09,29,65.0
2023-02-09,31,110.0
2023-02-09,32,80.0
2023-02-09,36,150.0
2023-02-09,37,126.28999999999999
2023-02-09,38,125.0
2023-02-09,42,115.03333333333335
2023-02-09,43,108.506
2023-02-10,34,123.16999999999999
2023-02-10,37,111.4
2023-02-10,38,112.05
2023-02-10,42,95.0
2023-02-10,43,95.0
2023-02-10,44,92.684
2023-02-10,46,91.0
2023-02-10,47,71.76666666666667
2023-02-10,48,82.415
2023-02-11,1,77.95
2023-02-11,2,48.475
2023-02-11,6,52.63333333333333
2023-02-11,8,58.225
2023-02-11,9,56.120000000000005
2023-02-11,10,68.03083333333333
2023-02-11,11,62.372
2023-02-13,6,12.0
2023-02-13,48,114.06800000000001
2023-02-14,2,97.72571428571429
2023-02-14,3,75.0
2023-02-14,14,115.04333333333334
2023-02-14,15,110.75666666666666
2023-02-14,40,82.035
2023-02-14,41,85.385
2023-02-14,44,92.005
2023-02-14,45,80.44666666666666
2023-02-14,46,80.39099999999999
2023-02-14,48,100.0
2023-02-15,4,93.654
2023-02-15,12,106.68166666666667
2023-02-15,13,101.1425
2023-02-15,18,108.44333333333333
2023-02-15,28,87.16166666666668
2023-02-15,29,85.705
2023-02-15,45,97.31333333333333
2023-02-15,46,77.88
2023-02-16,28,87.05
2023-02-16,29,80.5
2023-02-16,30,79.9825
2023-02-16,35,90.94
2023-02-16,40,62.855000000000004
2023-02-16,41,65.2675
2023-02-16,42,67.64
2023-02-16,44,40.96888888888889
2023-02-16,45,45.3375
2023-02-16,46,43.989999999999995
2023-02-16,47,27.03333333333333
2023-02-16,48,7.124285714285714
2023-02-17,1,23.13
2023-02-17,4,-9.088
2023-02-17,5,22.543333333333333
2023-02-17,44,34.45333333333333
2023-02-17,48,38.48666666666667
2023-02-18,1,32.5
2023-02-18,2,28.02
2023-02-18,3,30.06
2023-02-18,6,19.838
2023-02-18,7,15.5
2023-02-18,33,34.63
2023-02-18,35,80.0
2023-02-18,36,80.0
2023-02-18,37,80.0
2023-02-18,38,80.0
2023-02-19,26,-10.0
2023-02-19,27,-10.0
2023-02-19,48,23.0
2023-02-20,1,24.0
2023-02-20,22,86.14
2023-02-20,23,79.045
2023-02-20,24,58.02666666666667
2023-02-20,25,63.075714285714284
2023-02-20,26,71.13
2023-02-21,36,99.0
2023-02-21,37,108.68
2023-02-21,38,99.825
2023-02-22,20,93.42
2023-02-22,21,104.44999999999999
2023-02-22,22,104.2
2023-02-22,26,81.77
2023-02-22,27,109.65
2023-02-23,2,34.775
2023-02-23,18,90.4
2023-02-23,19,90.4
2023-02-23,38,111.0
2023-02-23,39,111.0
2023-02-23,42,95.0
2023-02-23,43,95.0
2023-02-24,16,100.375
2023-02-24,20,70.285
2023-02-24,27,85.0
2023-02-24,28,80.25
2023-02-24,30,77.5
2023-02-24,32,80.32499999999999
2023-02-24,33,86.28999999999999
2023-02-24,34,106.09
2023-02-24,38,105.14
2023-02-24,39,105.06
2023-02-24,40,92.16833333333334
2023-02-24,41,95.52166666666666
2023-02-24,42,90.695
2023-02-24,45,104.62
2023-02-25,4,77.31
2023-02-25,5,86.33375
2023-02-25,6,96.742
2023-02-25,7,87.60000000000001
2023-02-25,8,79.33714285714287
2023-02-25,9,70.0
2023-02-25,32,195.0
2023-02-25,33,121.9575
2023-02-25,34,98.315
2023-02-25,39,107.75
2023-02-25,40,110.67
2023-02-25,41,85.0
2023-02-25,48,60.85
2023-02-26,1,59.79
2023-02-26,6,70.765
2023-02-26,7,55.1925
2023-02-26,43,104.11600000000001
2023-02-26,44,96.75166666666667
2023-02-26,45,94.85499999999999
2023-02-27,13,71.23333333333333
2023-02-27,18,128.75333333333333
2023-02-27,19,116.33333333333333
2023-02-27,37,75.0
2023-02-27,38,75.0
2023-02-27,40,99.91958333333334
2023-02-27,41,157.0075
2023-02-28,15,71.08
2023-03-02,38,105.0
2023-03-03,17,87.58333333333333
2023-03-03,35,115.0
2023-03-03,36,115.0
2023-03-03,37,110.95
2023-03-03,38,113.795
2023-03-03,39,113.735
2023-03-03,48,114.345
2023-03-04,1,107.83222222222223
2023-03-04,2,105.72166666666668
2023-03-04,5,108.64999999999999
2023-03-04,6,108.60666666666667
2023-03-04,13,102.14285714285714
2023-03-04,14,96.66666666666667
2023-03-04,20,76.22
2023-03-04,21,89.482
2023-03-04,29,102.498
2023-03-04,39,74.48
2023-03-04,40,-2.2
2023-03-04,41,110.0
2023-03-04,42,101.524
2023-03-04,43,101.526
2023-03-04,44,100.09571428571428
2023-03-04,45,97.34
2023-03-04,46,105.815
2023-03-04,47,103.595
2023-03-05,1,115.0
2023-03-05,2,113.495
2023-03-05,3,110.4025
2023-03-05,4,115.0
2023-03-05,5,103.0
2023-03-05,6,105.0
2023-03-05,11,89.78000000000002
2023-03-05,12,102.89750000000001
2023-03-05,36,111.0
2023-03-05,39,108.34
2023-03-05,40,109.576
2023-03-05,41,110.25999999999999
2023-03-05,42,109.97
2023-03-05,48,105.485
2023-03-06,1,108.05714285714285
2023-03-06,2,108.57666666666667
2023-03-06,10,78.75
2023-03-06,11,75.0
2023-03-06,30,95.2
2023-03-06,37,110.0
2023-03-07,8,93.9125
2023-03-07,9,94.9825
2023-03-07,14,83.72
2023-03-07,18,111.648
2023-03-07,19,111.19333333333333
2023-03-07,20,108.91166666666668
2023-03-07,21,109.7175
2023-03-07,23,106.80833333333334
2023-03-07,24,105.44333333333333
2023-03-07,25,100.15
2023-03-07,26,94.59333333333332
2023-03-07,27,82.94999999999999
2023-03-07,33,95.0
2023-03-07,34,102.41
2023-03-07,39,125.0
2023-03-07,40,125.0
2023-03-07,48,94.11666666666667
2023-03-08,1,96.884
2023-03-08,2,101.13499999999999
2023-03-08,7,86.56
2023-03-08,8,79.78
2023-03-08,35,105.0
2023-03-08,36,105.0
2023-03-08,37,105.0
2023-03-08,47,95.0
2023-03-08,48,105.0
2023-03-09,30,179.0
2023-03-09,31,80.4
2023-03-09,32,105.4
2023-03-09,35,106.0
2023-03-09,36,106.14285714285714
2023-03-09,37,98.83500000000001
2023-03-09,38,107.25
2023-03-09,46,77.50833333333334
2023-03-09,47,75.46153846153847
2023-03-09,48,58.3575
2023-03-10,1,65.151
2023-03-10,2,75.49600000000001
2023-03-10,3,78.27
2023-03-10,7,44.513
2023-03-10,8,63.77
2023-03-10,14,89.52333333333333
2023-03-10,26,84.3925
2023-03-10,27,79.19
2023-03-10,33,78.39500000000001
2023-03-11,18,109.07000000000001
2023-03-11,19,100.015
2023-03-11,28,90.5
2023-03-12,17,48.32
2023-03-12,18,60.0
2023-03-12,19,50.0
2023-03-12,42,51.1
2023-03-13,28,40.669999999999995
2023-03-13,29,44.06333333333333
2023-03-13,31,65.2125
2023-03-13,32,69.0
2023-03-13,33,69.0
2023-03-14,1,55.0
2023-03-14,32,95.91
2023-03-14,34,102.0
2023-03-15,13,95.0
2023-03-15,18,105.0
2023-03-15,19,105.0
2023-03-15,31,98.0
2023-03-15,32,98.0
2023-03-15,36,169.51
2023-03-15,39,100.5
2023-03-15,40,98.7
2023-03-15,41,92.065
2023-03-15,42,63.4
2023-03-15,48,84.69
2023-03-16,1,70.2
2023-03-16,2,63.09
2023-03-16,29,85.01
2023-03-16,30,85.01
2023-03-16,35,91.14
2023-03-16,36,76.51833333333333
2023-03-16,37,78.50857142857141
2023-03-16,38,54.38
2023-03-17,1,53.80571428571428
2023-03-17,2,46.944
2023-03-17,12,89.43666666666667
2023-03-17,36,95.42
2023-03-17,37,91.45666666666666
2023-03-17,40,91.03666666666668
2023-03-17,41,95.32
2023-03-18,28,80.0
2023-03-18,29,80.0
2023-03-19,6,34.734
2023-03-19,40,87.25
2023-03-19,41,57.03
2023-03-20,14,89.75
2023-03-20,15,87.49
2023-03-20,16,70.68
2023-03-20,26,91.0
2023-03-20,27,91.0
2023-03-20,28,81.07
2023-03-20,29,52.23666666666666
2023-03-20,43,92.18333333333334
2023-03-20,44,90.3175
2023-03-20,45,90.03333333333335
2023-03-20,47,88.146
2023-03-20,48,87.06
2023-03-21,1,84.595
2023-03-21,2,79.0
2023-03-21,3,79.0
2023-03-21,4,68.31333333333333
2023-03-21,11,77.86
2023-03-21,12,77.9925
2023-03-21,19,82.89500000000001
2023-03-21,21,67.18333333333332
2023-03-21,26,47.125
2023-03-21,27,48.4
2023-03-21,29,52.6
2023-03-21,30,65.97333333333334
2023-03-21,31,64.05
2023-03-21,36,18.0
2023-03-21,37,49.425
2023-03-21,38,34.644999999999996
2023-03-21,39,50.55
2023-03-21,43,57.62
2023-03-21,44,66.78142857142858
2023-03-21,45,66.66666666666667
2023-03-21,47,51.385000000000005
2023-03-21,48,50.925
2023-03-22,1,50.9625
2023-03-22,2,50.615
2023-03-22,13,70.55
2023-03-22,19,38.01
2023-03-22,20,40.0
2023-03-22,43,11.2825
2023-03-22,44,13.290000000000001
2023-03-22,47,-0.32333333333333325
2023-03-22,48,4.799999999999999
2023-03-23,2,-20.566666666666666
2023-03-23,3,-6.154999999999999
2023-03-23,6,6.6
2023-03-23,12,-6.0
2023-03-23,16,63.93
2023-03-23,17,44.418
2023-03-23,18,58.76333333333333
2023-03-23,38,36.254999999999995
2023-03-23,44,50.60285714285715
2023-03-23,45,51.26625
2023-03-23,46,21.560000000000002
2023-03-23,47,-7.56
2023-03-24,2,-27.875
2023-03-24,3,-27.875
2023-03-24,8,-49.9
2023-03-24,18,40.51333333333333
2023-03-24,19,27.75666666666667
2023-03-25,22,14.38625
2023-03-26,13,28.05
2023-03-26,22,0.0
2023-03-26,24,85.99875
2023-03-26,33,43.09285714285714
2023-03-27,17,115.0
2023-03-27,19,89.53
2023-03-27,20,89.012
2023-03-27,21,104.0
2023-03-27,22,87.0
2023-03-27,23,87.0
2023-03-28,1,86.33500000000001
2023-03-28,2,60.89166666666667
2023-03-28,16,69.0
2023-03-28,22,91.0
2023-03-28,23,76.68
2023-03-28,47,90.0
2023-03-29,20,52.5
2023-03-29,25,51.556666666666665
2023-03-29,26,53.487
2023-03-29,30,72.5775
2023-03-29,31,72.4575
2023-03-29,32,72.31
2023-03-30,1,58.93714285714286
2023-03-30,2,60.06875
2023-03-30,3,52.3775
2023-03-30,4,51.88333333333333
2023-03-30,8,44.815
2023-03-30,9,44.05
2023-03-30,18,72.73
2023-03-30,26,63.0
2023-03-30,36,75.14666666666666
2023-03-30,37,68.635
2023-03-30,41,63.15
2023-03-30,42,58.806000000000004
2023-03-30,45,64.51181818181819
2023-03-30,46,61.807500000000005
2023-03-30,47,42.010000000000005
2023-03-31,4,56.605
2023-03-31,5,56.39000000000001
2023-03-31,11,51.35666666666666
2023-03-31,12,51.76666666666667
2023-03-31,22,77.045
2023-03-31,31,68.43777777777778
2023-03-31,32,61.375
2023-03-31,35,68.33222222222223
2023-03-31,36,48.95904761904762
2023-03-31,37,61.626666666666665
2023-03-31,40,46.93125
2023-03-31,41,47.1275
2023-03-31,42,38.63166666666667
2023-03-31,43,61.50333333333333
2023-03-31,44,78.0
2023-03-31,45,78.0
2023-03-31,47,33.696666666666665
2023-03-31,48,33.39333333333334
2023-04-01,4,32.13666666666666
2023-04-01,5,29.1025
2023-04-01,6,20.0
2023-04-01,8,49.0
2023-04-01,9,37.885
2023-04-01,14,27.25
2023-04-01,39,71.056
2023-04-01,40,63.14
2023-04-01,41,63.26
2023-04-01,42,63.34
2023-04-01,43,75.74600000000001
2023-04-01,44,76.162
2023-04-01,46,75.99
2023-04-01,47,76.355
2023-04-02,6,58.266
2023-04-02,7,66.122
2023-04-02,9,65.0
2023-04-02,10,65.0
2023-04-02,39,85.19333333333333
2023-04-02,40,84.73
2023-04-02,41,84.53
2023-04-02,45,86.00800000000001
2023-04-02,46,86.22999999999999
2023-04-03,4,67.71428571428571
2023-04-03,5,71.988
2023-04-03,7,53.61800000000001
2023-04-03,11,155.0
2023-04-03,14,69.61
2023-04-03,15,71.32
2023-04-03,28,72.5
2023-04-03,29,80.0
2023-04-04,5,72.0
2023-04-04,18,62.69
2023-04-04,19,52.85
2023-04-05,1,51.91
2023-04-05,2,41.97375
2023-04-05,3,54.855555555555554
2023-04-05,4,42.96333333333334
2023-04-05,7,60.865
2023-04-05,8,50.095
2023-04-05,9,46.477999999999994
2023-04-05,10,43.58555555555555
2023-04-05,12,50.0
2023-04-05,13,50.0
2023-04-05,16,76.49
2023-04-05,17,76.29
2023-04-05,44,55.33
2023-04-05,45,75.33333333333333
2023-04-05,47,73.4
2023-04-05,48,52.42
2023-04-06,1,51.423846153846156
2023-04-06,2,42.783
2023-04-06,3,55.19722222222222
2023-04-06,4,24.975
2023-04-06,5,53.62875
2023-04-06,6,44.048571428571435
2023-04-06,7,54.07888888888888
2023-04-06,8,78.885
2023-04-06,9,-50.0
2023-04-06,10,60.23
2023-04-06,11,57.74545454545455
2023-04-06,12,57.67727272727273
2023-04-06,13,57.92125
2023-04-06,16,60.75
2023-04-06,20,65.41333333333334
2023-04-06,21,60.61333333333334
2023-04-06,24,31.2
2023-04-06,25,27.866666666666664
2023-04-06,26,10.533333333333333
2023-04-06,27,2.5333333333333337
2023-04-06,31,40.623333333333335
2023-04-06,32,21.105
2023-04-07,30,65.33
2023-04-07,32,55.0
2023-04-07,33,55.0
2023-04-07,35,75.0
2023-04-07,36,75.0
2023-04-07,42,74.9057142857143
2023-04-08,19,70.25333333333333
2023-04-08,22,70.27
2023-04-08,23,67.866
2023-04-08,24,65.69833333333334
2023-04-08,28,60.0
2023-04-08,29,60.0
2023-04-08,30,64.5675
2023-04-08,31,64.0
2023-04-08,35,147.0
2023-04-08,36,80.33333333333333
2023-04-08,48,72.0
2023-04-09,1,72.0
2023-04-09,2,72.0
2023-04-09,3,69.6
2023-04-09,4,70.0
2023-04-09,6,25.0
2023-04-09,7,27.0
2023-04-09,22,0.0
2023-04-09,27,50.0
2023-04-09,28,0.0
2023-04-09,29,0.0
2023-04-09,36,60.7375
2023-04-09,37,56.80875
2023-04-09,38,24.12142857142857
2023-04-09,42,27.2
2023-04-10,1,3.0
2023-04-10,2,4.885
2023-04-10,29,0.0
2023-04-10,30,0.0
2023-04-10,32,-19.233333333333334
2023-04-10,36,0.735
2023-04-10,42,19.5
2023-04-10,46,-36.38916666666667
2023-04-10,47,-47.964444444444446
2023-04-11,21,27.0
2023-04-11,32,24.546
2023-04-11,33,27.951999999999998
2023-04-12,15,31.535
2023-04-12,16,32.03
2023-04-12,18,32.448
2023-04-12,19,32.63
2023-04-12,20,35.0375
2023-04-12,21,34.475
2023-04-12,28,27.427500000000002
2023-04-12,29,36.84
2023-04-12,30,33.442499999999995
2023-04-12,31,30.5
2023-04-12,42,48.7925
2023-04-12,43,55.04
2023-04-12,47,29.997999999999998
2023-04-12,48,31.437142857142856
2023-04-13,3,23.066666666666666
2023-04-13,4,23.066666666666666
2023-04-13,5,34.1175
2023-04-13,6,30.78
2023-04-13,7,7.532500000000001
2023-04-13,8,31.6
2023-04-13,9,3.432500000000001
2023-04-13,16,42.615
2023-04-13,17,48.04
2023-04-13,18,32.464285714285715
2023-04-13,19,46.2075
2023-04-13,20,40.407
2023-04-13,22,38.69625
2023-04-13,23,37.59142857142857
2023-04-13,24,53.40666666666666
2023-04-13,26,40.168
2023-04-13,27,40.722857142857144
2023-04-13,28,26.230909090909094
2023-04-13,29,26.776999999999997
2023-04-13,30,41.0
2023-04-13,31,64.04
2023-04-13,32,51.735
2023-04-13,33,41.0
2023-04-13,39,52.92999999999999
2023-04-14,3,58.062
2023-04-14,6,59.582499999999996
2023-04-14,7,60.0
2023-04-14,8,58.78
2023-04-14,9,56.0
2023-04-14,22,-17.0
2023-04-14,23,30.6
2023-04-14,24,45.0
2023-04-14,38,68.58
2023-04-14,39,147.0
2023-04-15,22,51.375
2023-04-15,23,54.7725
2023-04-15,29,69.00625
2023-04-15,35,63.36000000000001
2023-04-15,40,-50.0
2023-04-15,47,55.725
2023-04-15,48,63.15
2023-04-16,2,52.628
2023-04-16,3,39.900000000000006
2023-04-16,4,37.196666666666665
2023-04-16,5,33.626363636363635
2023-04-16,6,42.98
2023-04-16,7,42.09
2023-04-16,11,35.8775
2023-04-16,12,33.26454545454545
2023-04-16,13,32.363749999999996
2023-04-16,14,37.94833333333333
2023-04-16,31,45.0
2023-04-17,9,30.0
2023-04-17,10,65.0
2023-04-17,15,72.535
2023-04-17,18,74.5
2023-04-17,19,70.30625
2023-04-17,22,71.86500000000001
2023-04-17,23,65.35000000000001
2023-04-17,27,65.07
2023-04-17,28,66.74600000000001
2023-04-17,31,67.9
2023-04-18,22,41.395
2023-04-18,25,0.965
2023-04-18,26,0.965
2023-04-18,28,55.0
2023-04-18,29,55.0
2023-04-18,30,56.5
2023-04-18,44,58.075
2023-04-18,45,70.15
2023-04-19,8,47.75
2023-04-19,9,45.0
2023-04-19,12,50.0
2023-04-19,13,45.0
2023-04-19,25,56.8
2023-04-19,27,34.8
2023-04-19,28,42.305
2023-04-19,29,62.0
2023-04-19,30,62.0
2023-04-19,31,60.833333333333336
2023-04-19,35,38.35
2023-04-19,47,43.065999999999995
2023-04-20,4,49.042
2023-04-20,5,46.16555555555556
2023-04-20,10,39.0
2023-04-20,11,39.0
2023-04-20,34,50.0
2023-04-20,35,50.0
2023-04-20,36,50.0
2023-04-20,37,50.0
2023-04-20,40,77.42500000000001
2023-04-20,46,94.5
2023-04-20,47,50.0
2023-04-21,15,67.60666666666667
2023-04-21,16,48.095454545454544
2023-04-21,17,48.629999999999995
2023-04-21,19,56.985
2023-04-21,21,44.75333333333333
2023-04-21,22,42.36666666666667
2023-04-21,27,65.87181818181818
2023-04-21,28,36.20222222222222
2023-04-21,44,67.245
2023-04-21,45,66.43
2023-04-21,48,67.43333333333334
2023-04-22,1,66.70333333333333
2023-04-22,2,69.01
2023-04-22,3,67.19
2023-04-22,4,66.795
2023-04-22,5,68.18666666666667
2023-04-22,16,47.879999999999995
2023-04-22,17,51.785
2023-04-22,18,75.01
2023-04-22,19,51.956
2023-04-22,20,47.366
2023-04-22,21,32.61142857142857
2023-04-22,23,55.0
2023-04-22,24,55.0
2023-04-22,31,51.879999999999995
2023-04-22,32,53.715999999999994
2023-04-22,33,65.205
2023-04-22,34,51.596000000000004
2023-04-22,35,52.20166666666666
2023-04-22,36,55.0
2023-04-22,48,66.77
2023-04-23,3,67.52000000000001
2023-04-23,4,67.325
2023-04-23,6,60.923333333333325
2023-04-23,7,66.62285714285714
2023-04-23,8,59.303333333333335
2023-04-23,9,66.25444444444445
2023-04-23,10,56.44583333333333
2023-04-23,12,35.542500000000004
2023-04-23,13,37.9
2023-04-23,15,64.63
2023-04-23,16,38.47666666666667
2023-04-23,17,36.36222222222222
2023-04-23,18,30.534999999999997
2023-04-23,22,35.91571428571429
2023-04-23,23,37.71272727272727
2023-04-23,24,21.0
2023-04-23,25,71.3
2023-04-23,28,57.7011111111111
2023-04-23,29,55.97777777777778
2023-04-23,32,31.881666666666664
2023-04-23,33,26.08
2023-04-23,34,24.514285714285712
2023-04-23,35,15.975
2023-04-23,36,29.377
2023-04-23,46,58.94499999999999
2023-04-23,48,21.240000000000002
2023-04-24,1,26.772000000000002
2023-04-24,5,37.347500000000004
2023-04-24,6,45.20333333333334
2023-04-24,31,56.75
2023-04-24,32,56.75
2023-04-24,39,45.0
2023-04-24,40,58.025454545454544
2023-04-24,41,54.4
2023-04-24,44,63.894000000000005
2023-04-25,6,57.62
2023-04-25,10,55.0
2023-04-25,27,49.211666666666666
2023-04-25,28,45.8175
2023-04-25,30,44.75
2023-04-25,31,37.666666666666664
2023-04-25,32,59.79333333333333
2023-04-25,33,61.434285714285714
2023-04-25,34,50.52
2023-04-25,35,55.5
2023-04-26,10,55.1
2023-04-26,22,139.0
2023-04-26,23,45.0
2023-04-26,29,50.95
2023-04-26,44,80.0
2023-04-26,45,57.60166666666667
2023-04-26,46,52.495000000000005
2023-04-27,3,46.13
2023-04-27,12,48.9
2023-04-27,13,61.71333333333334
2023-04-27,23,55.56
2023-04-27,24,55.434285714285714
2023-04-27,26,55.903333333333336
2023-04-27,27,53.2875
2023-04-27,28,37.932
2023-04-27,44,40.0
2023-04-27,45,40.0
2023-04-28,3,61.0
2023-04-28,18,80.0
2023-04-28,21,66.66666666666667
2023-04-28,23,80.0
2023-04-28,26,65.0
2023-04-28,27,65.0
2023-04-28,33,80.2
2023-04-28,36,81.01
2023-04-29,8,29.830000000000002
2023-04-29,25,66.64
2023-04-29,26,66.44
2023-04-29,27,62.72666666666667
2023-04-29,29,73.41166666666668
2023-04-29,44,75.0
2023-04-30,29,61.694545454545455
2023-04-30,30,62.06428571428571
2023-05-01,18,62.725
2023-05-01,19,59.783
2023-05-01,21,60.38166666666667
2023-05-01,22,60.2075
2023-05-01,23,60.4975
2023-05-01,25,57.741875
2023-05-01,26,61.568000000000005
2023-05-01,40,69.88
2023-05-02,1,63.35
2023-05-02,2,57.68
2023-05-02,18,60.037
2023-05-02,21,66.055
2023-05-02,22,64.4375
2023-05-02,23,69.87
2023-05-02,24,68.01666666666667
2023-05-02,25,67.4125
2023-05-02,26,67.162
2023-05-02,27,59.12833333333333
2023-05-02,28,67.26899999999999
2023-05-02,29,67.1
2023-05-02,33,32.555
2023-05-02,34,60.230000000000004
2023-05-02,47,62.79
2023-05-03,4,71.19666666666667
2023-05-03,16,65.57
2023-05-03,17,65.65
2023-05-03,18,70.05
2023-05-03,27,62.803999999999995
2023-05-03,28,57.668000000000006
2023-05-03,31,41.5525
2023-05-03,32,41.8225
2023-05-03,39,23.246666666666666
2023-05-03,40,27.663999999999998
2023-05-03,41,33.53625
2023-05-03,42,33.595
2023-05-04,6,35.0
2023-05-04,7,35.0
2023-05-04,18,40.81
2023-05-04,20,36.49
2023-05-04,21,35.0
2023-05-04,25,35.0
2023-05-04,30,-93.935
2023-05-05,16,125.0
2023-05-05,21,80.45
2023-05-05,23,35.09
2023-05-05,27,62.5
2023-05-05,28,67.0
2023-05-05,36,48.6
2023-05-05,37,49.0
2023-05-05,44,73.18
2023-05-05,45,59.32
2023-05-06,22,60.582499999999996
2023-05-06,23,58.68166666666667
2023-05-06,24,59.918000000000006
2023-05-06,25,60.24625
2023-05-06,27,55.616249999999994
2023-05-06,34,65.94000000000001
2023-05-06,40,62.644999999999996
2023-05-06,41,59.4
2023-05-06,44,60.42
2023-05-06,45,60.144999999999996
2023-05-06,47,48.61857142857143
2023-05-07,6,30.0
2023-05-07,13,61.90909090909091
2023-05-07,30,57.5
2023-05-07,37,63.0
2023-05-07,47,61.163333333333334
2023-05-08,5,59.6975
2023-05-08,14,52.8
2023-05-08,15,53.8
2023-05-08,17,55.0
2023-05-08,18,55.0
2023-05-09,6,55.0
2023-05-09,31,58.0
2023-05-09,42,64.12666666666667
2023-05-09,48,53.0
2023-05-10,3,44.0
2023-05-10,4,44.0
2023-05-10,24,64.28999999999999
2023-05-10,25,62.089999999999996
2023-05-10,40,44.51866666666667
2023-05-10,41,44.533529411764704
2023-05-10,44,60.2378125
2023-05-10,45,62.0
2023-05-11,2,47.89909090909091
2023-05-11,3,48.41
2023-05-11,5,48.739
2023-05-11,6,45.11666666666667
2023-05-11,9,58.49666666666667
2023-05-11,10,58.13666666666666
2023-05-11,11,57.94
2023-05-11,12,51.91444444444445
2023-05-11,14,62.61
2023-05-11,37,83.74
2023-05-11,45,57.18166666666667
2023-05-11,46,47.696875
2023-05-11,47,58.906363636363636
2023-05-12,2,60.129999999999995
2023-05-12,3,60.129999999999995
2023-05-12,7,62.06666666666667
2023-05-12,8,62.07000000000001
2023-05-12,9,56.473125
2023-05-12,10,42.65533333333333
2023-05-12,11,53.30357142857143
2023-05-12,12,40.41133333333333
2023-05-12,18,60.0
2023-05-12,21,61.833333333333336
2023-05-12,23,61.857142857142854
2023-05-12,33,54.06333333333333
2023-05-12,37,51.873333333333335
2023-05-13,29,48.42
2023-05-13,30,48.5125
2023-05-13,33,57.06166666666667
2023-05-13,45,72.1575
2023-05-14,20,70.82666666666667
2023-05-14,22,58.984
2023-05-14,23,55.35333333333333
2023-05-14,25,51.087
2023-05-14,26,44.057500000000005
2023-05-14,27,39.72625
2023-05-14,32,29.815
2023-05-14,33,29.815
2023-05-14,37,66.73
2023-05-14,38,40.68
2023-05-14,42,61.97
2023-05-14,45,63.54375
2023-05-14,46,60.0
2023-05-14,48,61.98857142857143
2023-05-15,1,60.935
2023-05-15,2,61.16
2023-05-15,16,60.196000000000005
2023-05-15,17,43.54666666666666
2023-05-15,26,32.95
2023-05-15,27,43.98
2023-05-15,30,48.0
2023-05-15,31,48.0
2023-05-15,32,31.95
2023-05-15,33,29.252857142857145
2023-05-16,17,60.28666666666667
2023-05-16,27,47.58
2023-05-16,31,56.375
2023-05-16,32,44.68142857142857
2023-05-16,34,53.345
2023-05-16,35,48.0
2023-05-16,36,41.0
2023-05-16,40,0.32
2023-05-16,42,49.0
2023-05-17,22,56.11333333333333
2023-05-17,25,51.80666666666667
2023-05-17,26,53.544000000000004
2023-05-17,27,55.21
2023-05-17,28,55.5
2023-05-17,44,48.938
2023-05-17,45,48.604
2023-05-17,46,46.5
2023-05-17,48,55.44833333333333
2023-05-18,1,57.0
2023-05-18,12,52.333333333333336
2023-05-18,13,50.4
2023-05-18,14,52.333333333333336
2023-05-18,20,54.06666666666666
2023-05-18,38,60.4475
2023-05-18,41,57.415
2023-05-18,44,54.0
2023-05-18,45,54.0
2023-05-19,2,53.160000000000004
2023-05-19,3,53.0
2023-05-19,9,54.0
2023-05-19,11,54.0
2023-05-19,12,54.0
2023-05-19,35,26.75
2023-05-19,44,58.209375
2023-05-19,45,58.209375
2023-05-19,46,37.50236842105263
2023-05-19,47,45.933
2023-05-19,48,62.9775
2023-05-20,1,40.382
2023-05-20,3,52.36375
2023-05-20,4,45.90238095238095
2023-05-20,5,45.44125
2023-05-20,7,63.0
2023-05-20,8,63.0
2023-05-20,9,55.873000000000005
2023-05-20,10,43.51642857142857
2023-05-20,11,48.428333333333335
2023-05-20,12,46.341538461538455
2023-05-20,13,43.339999999999996
2023-05-20,17,21.083333333333332
2023-05-20,18,57.0
2023-05-20,42,45.43142857142857
2023-05-20,43,44.965714285714284
2023-05-21,1,34.985
2023-05-21,2,31.22307692307692
2023-05-21,3,24.103333333333335
2023-05-21,4,28.051578947368423
2023-05-21,5,26.437368421052632
2023-05-21,6,24.952105263157893
2023-05-21,7,29.124285714285715
2023-05-21,8,24.0
2023-05-21,9,24.0
2023-05-21,10,38.75666666666667
2023-05-21,11,38.77
2023-05-21,12,38.88333333333333
2023-05-21,13,16.7875
2023-05-21,14,7.324000000000001
2023-05-21,15,10.06
2023-05-21,17,15.1
2023-05-21,33,29.0
2023-05-21,41,40.0
2023-05-21,42,39.396
2023-05-21,43,37.995
2023-05-21,44,0.0
2023-05-21,45,19.2425
2023-05-22,2,31.270000000000003
2023-05-22,3,26.304
2023-05-22,4,26.638571428571428
2023-05-22,5,11.049615384615386
2023-05-22,6,-11.696666666666667
2023-05-22,7,29.333333333333332
2023-05-22,8,3.7638461538461536
2023-05-22,9,-28.05
2023-05-22,12,13.872000000000002
2023-05-22,13,14.946875
2023-05-22,14,31.666666666666668
2023-05-22,22,44.332857142857144
